tile_id row_start row_num col_start col_num nnz bypass_cache_l bypass_cache_r use_victim_cache
2008 736 16 1920 64 3 1 1 0
2009 736 16 1984 64 6 1 1 0
2010 736 16 2048 64 1 1 1 0
2011 736 16 2112 64 3 1 1 0
2012 736 16 2176 64 5 1 1 0
2017 736 16 2496 64 1 1 1 0
2021 752 16 0 64 1 1 1 0
2022 752 16 64 64 1 1 1 0
2023 752 16 128 64 1 1 1 0
2024 752 16 192 64 1 1 1 0
2025 752 16 256 64 2 1 1 0
2027 752 16 384 64 1 1 1 0
2029 752 16 512 64 2 1 1 0
2030 752 16 576 64 1 1 1 0
2031 752 16 640 64 2 1 1 0
2032 752 16 704 64 2 1 1 0
2033 752 16 768 64 1 1 1 0
2034 752 16 832 64 4 1 1 0
2035 752 16 896 64 1 1 1 0
2036 752 16 960 64 1 1 1 0
2038 752 16 1088 64 1 1 1 0
2040 752 16 1216 64 2 1 1 0
2041 752 16 1280 64 2 1 1 0
2042 752 16 1344 64 5 1 1 0
2043 752 16 1408 64 3 1 1 0
2044 752 16 1472 64 3 1 1 0
2046 752 16 1600 64 3 1 1 0
2047 752 16 1664 64 3 1 1 0
2048 752 16 1728 64 1 1 1 0
2050 752 16 1856 64 3 1 1 0
2053 752 16 2048 64 2 1 1 0
2055 752 16 2176 64 2 1 1 0
2057 752 16 2304 64 2 1 1 0
2058 752 16 2368 64 1 1 1 0
2059 752 16 2432 64 6 1 1 0
2064 768 16 0 64 1 1 1 0
2065 768 16 64 64 1 1 1 0
2066 768 16 128 64 2 1 1 0
2067 768 16 192 64 2 1 1 0
2070 768 16 384 64 1 1 1 0
2072 768 16 512 64 1 1 1 0
2073 768 16 576 64 1 1 1 0
2074 768 16 640 64 2 1 1 0
2076 768 16 768 64 2 1 1 0
2077 768 16 832 64 1 1 1 0
2078 768 16 896 64 1 1 1 0
2080 768 16 1024 64 3 1 1 0
2081 768 16 1088 64 1 1 1 0
2082 768 16 1152 64 1 1 1 0
2083 768 16 1216 64 2 1 1 0
2085 768 16 1344 64 2 1 1 0
2086 768 16 1408 64 1 1 1 0
2087 768 16 1472 64 1 1 1 0
2088 768 16 1536 64 3 1 1 0
2090 768 16 1664 64 2 1 1 0
2093 768 16 1856 64 5 1 1 0
2094 768 16 1920 64 2 1 1 0
2096 768 16 2048 64 1 1 1 0
2097 768 16 2112 64 1 1 1 0
2100 768 16 2304 64 1 1 1 0
2101 768 16 2368 64 2 1 1 0
2107 784 16 0 64 1 1 1 0
2108 784 16 64 64 1 1 1 0
2109 784 16 128 64 3 1 1 0
2110 784 16 192 64 1 1 1 0
2112 784 16 320 64 1 1 1 0
2113 784 16 384 64 2 1 1 0
2114 784 16 448 64 1 1 1 0
2116 784 16 576 64 1 1 1 0
2118 784 16 704 64 2 1 1 0
2119 784 16 768 64 1 1 1 0
2120 784 16 832 64 1 1 1 0
2121 784 16 896 64 1 1 1 0
2122 784 16 960 64 2 1 1 0
2123 784 16 1024 64 1 1 1 0
2124 784 16 1088 64 1 1 1 0
2125 784 16 1152 64 1 1 1 0
2126 784 16 1216 64 1 1 1 0
2127 784 16 1280 64 1 1 1 0
2128 784 16 1344 64 3 1 1 0
2130 784 16 1472 64 1 1 1 0
2131 784 16 1536 64 3 1 1 0
2132 784 16 1600 64 1 1 1 0
2133 784 16 1664 64 3 1 1 0
2135 784 16 1792 64 6 1 1 0
2136 784 16 1856 64 3 1 1 0
2137 784 16 1920 64 1 1 1 0
2138 784 16 1984 64 4 1 1 0
2140 784 16 2112 64 1 1 1 0
2141 784 16 2176 64 1 1 1 0
2143 784 16 2304 64 1 1 1 0
2146 784 16 2496 64 1 1 1 0
2147 784 16 2560 64 1 1 1 0
2150 800 16 0 64 1 1 1 0
2151 800 16 64 64 2 1 1 0
2153 800 16 192 64 1 1 1 0
2154 800 16 256 64 2 1 1 0
2155 800 16 320 64 1 1 1 0
2156 800 16 384 64 1 1 1 0
2157 800 16 448 64 1 1 1 0
2158 800 16 512 64 2 1 1 0
2159 800 16 576 64 1 1 1 0
2160 800 16 640 64 2 1 1 0
2161 800 16 704 64 1 1 1 0
2162 800 16 768 64 2 1 1 0
2163 800 16 832 64 3 1 1 0
2164 800 16 896 64 2 1 1 0
2165 800 16 960 64 1 1 1 0
2166 800 16 1024 64 1 1 1 0
2167 800 16 1088 64 1 1 1 0
2168 800 16 1152 64 2 1 1 0
2169 800 16 1216 64 1 1 1 0
2170 800 16 1280 64 3 1 1 0
2171 800 16 1344 64 2 1 1 0
2172 800 16 1408 64 2 1 1 0
2174 800 16 1536 64 1 1 1 0
2177 800 16 1728 64 1 1 1 0
2178 800 16 1792 64 1 1 1 0
2180 800 16 1920 64 3 1 1 0
2181 800 16 1984 64 2 1 1 0
2182 800 16 2048 64 1 1 1 0
2184 800 16 2176 64 3 1 1 0
2187 800 16 2368 64 4 1 1 0
2189 800 16 2496 64 1 1 1 0
2194 816 16 64 64 2 1 1 0
2195 816 16 128 64 4 1 1 0
2196 816 16 192 64 3 1 1 0
2198 816 16 320 64 2 1 1 0
2199 816 16 384 64 3 1 1 0
2200 816 16 448 64 3 1 1 0
2202 816 16 576 64 1 1 1 0
2203 816 16 640 64 3 1 1 0
2204 816 16 704 64 1 1 1 0
2205 816 16 768 64 1 1 1 0
2206 816 16 832 64 1 1 1 0
2208 816 16 960 64 1 1 1 0
2209 816 16 1024 64 1 1 1 0
2211 816 16 1152 64 1 1 1 0
2214 816 16 1344 64 3 1 1 0
2218 816 16 1600 64 2 1 1 0
2220 816 16 1728 64 5 1 1 0
2221 816 16 1792 64 4 1 1 0
2222 816 16 1856 64 1 1 1 0
2223 816 16 1920 64 3 1 1 0
2224 816 16 1984 64 2 1 1 0
2225 816 16 2048 64 2 1 1 0
2227 816 16 2176 64 1 1 1 0
2228 816 16 2240 64 2 1 1 0
2230 816 16 2368 64 1 1 1 0
2231 816 16 2432 64 2 1 1 0
2232 816 16 2496 64 1 1 1 0
2237 832 16 64 64 3 1 1 0
2238 832 16 128 64 3 1 1 0
2239 832 16 192 64 2 1 1 0
2240 832 16 256 64 5 1 1 0
2241 832 16 320 64 2 1 1 0
2243 832 16 448 64 3 1 1 0
2244 832 16 512 64 2 1 1 0
2245 832 16 576 64 1 1 1 0
2246 832 16 640 64 1 1 1 0
2247 832 16 704 64 2 1 1 0
2249 832 16 832 64 2 1 1 0
2251 832 16 960 64 2 1 1 0
2253 832 16 1088 64 5 1 1 0
2256 832 16 1280 64 1 1 1 0
2258 832 16 1408 64 1 1 1 0
2260 832 16 1536 64 1 1 1 0
2261 832 16 1600 64 2 1 1 0
2262 832 16 1664 64 1 1 1 0
2264 832 16 1792 64 1 1 1 0
2265 832 16 1856 64 2 1 1 0
2267 832 16 1984 64 3 1 1 0
2268 832 16 2048 64 1 1 1 0
2269 832 16 2112 64 2 1 1 0
2270 832 16 2176 64 1 1 1 0
2271 832 16 2240 64 3 1 1 0
2272 832 16 2304 64 1 1 1 0
2273 832 16 2368 64 2 1 1 0
2274 832 16 2432 64 2 1 1 0
2275 832 16 2496 64 1 1 1 0
2276 832 16 2560 64 2 1 1 0
2277 832 16 2624 64 1 1 1 0
2279 848 16 0 64 2 1 1 0
2280 848 16 64 64 2 1 1 0
2282 848 16 192 64 3 1 1 0
2284 848 16 320 64 1 1 1 0
2285 848 16 384 64 3 1 1 0
2286 848 16 448 64 3 1 1 0
2288 848 16 576 64 1 1 1 0
2290 848 16 704 64 3 1 1 0
2291 848 16 768 64 2 1 1 0
2292 848 16 832 64 2 1 1 0
2293 848 16 896 64 1 1 1 0
2294 848 16 960 64 1 1 1 0
2295 848 16 1024 64 1 1 1 0
2296 848 16 1088 64 2 1 1 0
2297 848 16 1152 64 3 1 1 0
2298 848 16 1216 64 1 1 1 0
2299 848 16 1280 64 1 1 1 0
2300 848 16 1344 64 4 1 1 0
2301 848 16 1408 64 2 1 1 0
2302 848 16 1472 64 1 1 1 0
2303 848 16 1536 64 1 1 1 0
2306 848 16 1728 64 2 1 1 0
2307 848 16 1792 64 1 1 1 0
2308 848 16 1856 64 1 1 1 0
2310 848 16 1984 64 2 1 1 0
2311 848 16 2048 64 2 1 1 0
2313 848 16 2176 64 1 1 1 0
2314 848 16 2240 64 2 1 1 0
2315 848 16 2304 64 2 1 1 0
2317 848 16 2432 64 1 1 1 0
2318 848 16 2496 64 1 1 1 0
2322 864 16 0 64 1 1 1 0
2323 864 16 64 64 2 1 1 0
2325 864 16 192 64 1 1 1 0
2326 864 16 256 64 2 1 1 0
2328 864 16 384 64 2 1 1 0
2330 864 16 512 64 1 1 1 0
2331 864 16 576 64 2 1 1 0
2332 864 16 640 64 2 1 1 0
2333 864 16 704 64 1 1 1 0
2335 864 16 832 64 5 1 1 0
2336 864 16 896 64 1 1 1 0
2337 864 16 960 64 1 1 1 0
2338 864 16 1024 64 2 1 1 0
2339 864 16 1088 64 1 1 1 0
2340 864 16 1152 64 3 1 1 0
2341 864 16 1216 64 3 1 1 0
2342 864 16 1280 64 3 1 1 0
2343 864 16 1344 64 2 1 1 0
2344 864 16 1408 64 3 1 1 0
2345 864 16 1472 64 2 1 1 0
2346 864 16 1536 64 3 1 1 0
2348 864 16 1664 64 3 1 1 0
2350 864 16 1792 64 1 1 1 0
2351 864 16 1856 64 1 1 1 0
2352 864 16 1920 64 4 1 1 0
2354 864 16 2048 64 1 1 1 0
2355 864 16 2112 64 2 1 1 0
2356 864 16 2176 64 1 1 1 0
2357 864 16 2240 64 1 1 1 0
2358 864 16 2304 64 2 1 1 0
2360 864 16 2432 64 3 1 1 0
2361 864 16 2496 64 3 1 1 0
2362 864 16 2560 64 1 1 1 0
2363 864 16 2624 64 2 1 1 0
2365 880 16 0 64 1 1 1 0
2366 880 16 64 64 1 1 1 0
2367 880 16 128 64 1 1 1 0
2368 880 16 192 64 2 1 1 0
2369 880 16 256 64 2 1 1 0
2371 880 16 384 64 2 1 1 0
2374 880 16 576 64 5 1 1 0
2375 880 16 640 64 3 1 1 0
2376 880 16 704 64 1 1 1 0
2377 880 16 768 64 4 1 1 0
2378 880 16 832 64 1 1 1 0
2379 880 16 896 64 3 1 1 0
2380 880 16 960 64 2 1 1 0
2381 880 16 1024 64 2 1 1 0
2383 880 16 1152 64 3 1 1 0
2384 880 16 1216 64 1 1 1 0
2385 880 16 1280 64 2 1 1 0
2386 880 16 1344 64 2 1 1 0
2388 880 16 1472 64 1 1 1 0
2389 880 16 1536 64 1 1 1 0
2390 880 16 1600 64 2 1 1 0
2391 880 16 1664 64 1 1 1 0
2393 880 16 1792 64 4 1 1 0
2394 880 16 1856 64 1 1 1 0
2395 880 16 1920 64 1 1 1 0
2396 880 16 1984 64 1 1 1 0
2401 880 16 2304 64 1 1 1 0
2402 880 16 2368 64 2 1 1 0
2405 880 16 2560 64 1 1 1 0
2408 896 16 0 64 1 1 1 0
2409 896 16 64 64 1 1 1 0
2410 896 16 128 64 3 1 1 0
2411 896 16 192 64 1 1 1 0
2412 896 16 256 64 2 1 1 0
2413 896 16 320 64 1 1 1 0
2414 896 16 384 64 3 1 1 0
2415 896 16 448 64 1 1 1 0
2416 896 16 512 64 1 1 1 0
2417 896 16 576 64 2 1 1 0
2418 896 16 640 64 1 1 1 0
2419 896 16 704 64 1 1 1 0
2420 896 16 768 64 2 1 1 0
2421 896 16 832 64 2 1 1 0
2423 896 16 960 64 1 1 1 0
2424 896 16 1024 64 3 1 1 0
2426 896 16 1152 64 2 1 1 0
2427 896 16 1216 64 1 1 1 0
2428 896 16 1280 64 3 1 1 0
2429 896 16 1344 64 3 1 1 0
2430 896 16 1408 64 1 1 1 0
2431 896 16 1472 64 3 1 1 0
2433 896 16 1600 64 3 1 1 0
2436 896 16 1792 64 2 1 1 0
2437 896 16 1856 64 3 1 1 0
2438 896 16 1920 64 2 1 1 0
2439 896 16 1984 64 3 1 1 0
2440 896 16 2048 64 2 1 1 0
2441 896 16 2112 64 1 1 1 0
2442 896 16 2176 64 2 1 1 0
2443 896 16 2240 64 1 1 1 0
2444 896 16 2304 64 2 1 1 0
2445 896 16 2368 64 1 1 1 0
2451 912 16 0 64 1 1 1 0
2453 912 16 128 64 1 1 1 0
2454 912 16 192 64 1 1 1 0
2455 912 16 256 64 1 1 1 0
2460 912 16 576 64 2 1 1 0
2463 912 16 768 64 1 1 1 0
2464 912 16 832 64 1 1 1 0
2467 912 16 1024 64 2 1 1 0
2468 912 16 1088 64 1 1 1 0
2470 912 16 1216 64 1 1 1 0
2471 912 16 1280 64 2 1 1 0
2472 912 16 1344 64 2 1 1 0
2475 912 16 1536 64 1 1 1 0
2478 912 16 1728 64 1 1 1 0
2480 912 16 1856 64 3 1 1 0
2483 912 16 2048 64 1 1 1 0
2484 912 16 2112 64 3 1 1 0
2486 912 16 2240 64 1 1 1 0
2488 912 16 2368 64 2 1 1 0
2491 912 16 2560 64 1 1 1 0
2492 912 16 2624 64 1 1 1 0
2495 928 16 64 64 1 1 1 0
2497 928 16 192 64 1 1 1 0
2499 928 16 320 64 2 1 1 0
2501 928 16 448 64 2 1 1 0
2502 928 16 512 64 1 1 1 0
2503 928 16 576 64 1 1 1 0
2504 928 16 640 64 2 1 1 0
2507 928 16 832 64 2 1 1 0
2509 928 16 960 64 1 1 1 0
2510 928 16 1024 64 2 1 1 0
2512 928 16 1152 64 2 1 1 0
2514 928 16 1280 64 2 1 1 0
2515 928 16 1344 64 1 1 1 0
2516 928 16 1408 64 1 1 1 0
2522 928 16 1792 64 1 1 1 0
2523 928 16 1856 64 1 1 1 0
2524 928 16 1920 64 2 1 1 0
2525 928 16 1984 64 1 1 1 0
2526 928 16 2048 64 2 1 1 0
2527 928 16 2112 64 1 1 1 0
2528 928 16 2176 64 1 1 1 0
2530 928 16 2304 64 1 1 1 0
2533 928 16 2496 64 3 1 1 0
2534 928 16 2560 64 1 1 1 0
2535 928 16 2624 64 2 1 1 0
2538 944 16 64 64 1 1 1 0
2539 944 16 128 64 1 1 1 0
2541 944 16 256 64 1 1 1 0
2542 944 16 320 64 1 1 1 0
2543 944 16 384 64 1 1 1 0
2544 944 16 448 64 1 1 1 0
2545 944 16 512 64 2 1 1 0
2547 944 16 640 64 3 1 1 0
2548 944 16 704 64 1 1 1 0
2549 944 16 768 64 1 1 1 0
2553 944 16 1024 64 2 1 1 0
2554 944 16 1088 64 1 1 1 0
2555 944 16 1152 64 1 1 1 0
2558 944 16 1344 64 3 1 1 0
2560 944 16 1472 64 2 1 1 0
2561 944 16 1536 64 1 1 1 0
2563 944 16 1664 64 3 1 1 0
2564 944 16 1728 64 1 1 1 0
2565 944 16 1792 64 1 1 1 0
2566 944 16 1856 64 2 1 1 0
2567 944 16 1920 64 1 1 1 0
2569 944 16 2048 64 1 1 1 0
2570 944 16 2112 64 2 1 1 0
2574 944 16 2368 64 1 1 1 0
2576 944 16 2496 64 2 1 1 0
2577 944 16 2560 64 4 1 1 0
2578 944 16 2624 64 1 1 1 0
2580 960 16 0 64 3 1 1 0
2581 960 16 64 64 2 1 1 0
2582 960 16 128 64 1 1 1 0
2583 960 16 192 64 2 1 1 0
2584 960 16 256 64 4 1 1 0
2585 960 16 320 64 2 1 1 0
2586 960 16 384 64 1 1 1 0
2587 960 16 448 64 2 1 1 0
2589 960 16 576 64 2 1 1 0
2590 960 16 640 64 2 1 1 0
2591 960 16 704 64 4 1 1 0
2592 960 16 768 64 3 1 1 0
2593 960 16 832 64 2 1 1 0
2594 960 16 896 64 1 1 1 0
2595 960 16 960 64 3 1 1 0
2596 960 16 1024 64 2 1 1 0
2597 960 16 1088 64 3 1 1 0
2598 960 16 1152 64 1 1 1 0
2601 960 16 1344 64 2 1 1 0
2602 960 16 1408 64 2 1 1 0
2603 960 16 1472 64 2 1 1 0
2604 960 16 1536 64 1 1 1 0
2605 960 16 1600 64 2 1 1 0
2606 960 16 1664 64 3 1 1 0
2607 960 16 1728 64 5 1 1 0
2608 960 16 1792 64 5 1 1 0
2611 960 16 1984 64 3 1 1 0
2612 960 16 2048 64 1 1 1 0
2613 960 16 2112 64 1 1 1 0
2614 960 16 2176 64 2 1 1 0
2615 960 16 2240 64 2 1 1 0
2616 960 16 2304 64 1 1 1 0
2617 960 16 2368 64 3 1 1 0
2618 960 16 2432 64 2 1 1 0
2619 960 16 2496 64 1 1 1 0
2620 960 16 2560 64 3 1 1 0
2621 960 16 2624 64 2 1 1 0
2624 976 16 64 64 1 1 1 0
2627 976 16 256 64 2 1 1 0
2631 976 16 512 64 2 1 1 0
2632 976 16 576 64 1 1 1 0
2634 976 16 704 64 1 1 1 0
2636 976 16 832 64 2 1 1 0
2638 976 16 960 64 2 1 1 0
2639 976 16 1024 64 3 1 1 0
2640 976 16 1088 64 2 1 1 0
2641 976 16 1152 64 2 1 1 0
2642 976 16 1216 64 2 1 1 0
2643 976 16 1280 64 2 1 1 0
2644 976 16 1344 64 3 1 1 0
2645 976 16 1408 64 2 1 1 0
2646 976 16 1472 64 2 1 1 0
2647 976 16 1536 64 1 1 1 0
2648 976 16 1600 64 2 1 1 0
2651 976 16 1792 64 1 1 1 0
2653 976 16 1920 64 1 1 1 0
2656 976 16 2112 64 2 1 1 0
2657 976 16 2176 64 2 1 1 0
2658 976 16 2240 64 2 1 1 0
2661 976 16 2432 64 1 1 1 0
2665 976 16 2688 20 1 1 1 0
2666 992 16 0 64 1 1 1 0
2668 992 16 128 64 3 1 1 0
2670 992 16 256 64 1 1 1 0
2671 992 16 320 64 3 1 1 0
2672 992 16 384 64 1 1 1 0
2673 992 16 448 64 1 1 1 0
2674 992 16 512 64 1 1 1 0
2675 992 16 576 64 4 1 1 0
2676 992 16 640 64 1 1 1 0
2677 992 16 704 64 3 1 1 0
2681 992 16 960 64 3 1 1 0
2683 992 16 1088 64 2 1 1 0
2684 992 16 1152 64 1 1 1 0
2685 992 16 1216 64 2 1 1 0
2686 992 16 1280 64 5 1 1 0
2687 992 16 1344 64 2 1 1 0
2688 992 16 1408 64 1 1 1 0
2689 992 16 1472 64 1 1 1 0
2690 992 16 1536 64 1 1 1 0
2692 992 16 1664 64 1 1 1 0
2693 992 16 1728 64 1 1 1 0
2694 992 16 1792 64 2 1 1 0
2695 992 16 1856 64 1 1 1 0
2696 992 16 1920 64 1 1 1 0
2697 992 16 1984 64 2 1 1 0
2699 992 16 2112 64 1 1 1 0
2701 992 16 2240 64 1 1 1 0
2702 992 16 2304 64 2 1 1 0
2703 992 16 2368 64 1 1 1 0
2704 992 16 2432 64 1 1 1 0
2705 992 16 2496 64 2 1 1 0
2706 992 16 2560 64 1 1 1 0
2707 992 16 2624 64 1 1 1 0
2709 1008 16 0 64 1 1 1 0
2710 1008 16 64 64 1 1 1 0
2711 1008 16 128 64 3 1 1 0
2712 1008 16 192 64 1 1 1 0
2713 1008 16 256 64 1 1 1 0
2714 1008 16 320 64 2 1 1 0
2715 1008 16 384 64 1 1 1 0
2716 1008 16 448 64 3 1 1 0
2717 1008 16 512 64 3 1 1 0
2718 1008 16 576 64 2 1 1 0
2719 1008 16 640 64 2 1 1 0
2720 1008 16 704 64 1 1 1 0
2721 1008 16 768 64 1 1 1 0
2722 1008 16 832 64 2 1 1 0
2723 1008 16 896 64 1 1 1 0
2725 1008 16 1024 64 1 1 1 0
2726 1008 16 1088 64 2 1 1 0
2727 1008 16 1152 64 1 1 1 0
2728 1008 16 1216 64 2 1 1 0
2729 1008 16 1280 64 2 1 1 0
2730 1008 16 1344 64 2 1 1 0
2731 1008 16 1408 64 5 1 1 0
2732 1008 16 1472 64 4 1 1 0
2733 1008 16 1536 64 2 1 1 0
2734 1008 16 1600 64 4 1 1 0
2735 1008 16 1664 64 4 1 1 0
2736 1008 16 1728 64 3 1 1 0
2737 1008 16 1792 64 13 1 1 0
2739 1008 16 1920 64 5 1 1 0
2740 1008 16 1984 64 2 1 1 0
2741 1008 16 2048 64 4 1 1 0
2743 1008 16 2176 64 1 1 1 0
2744 1008 16 2240 64 2 1 1 0
2745 1008 16 2304 64 1 1 1 0
2746 1008 16 2368 64 1 1 1 0
2747 1008 16 2432 64 1 1 1 0
2749 1008 16 2560 64 2 1 1 0
2750 1008 16 2624 64 1 1 1 0
2752 1024 16 0 64 1 1 1 0
2753 1024 16 64 64 2 1 1 0
2754 1024 16 128 64 1 1 1 0
2757 1024 16 320 64 1 1 1 0
2758 1024 16 384 64 2 1 1 0
2760 1024 16 512 64 1 1 1 0
2761 1024 16 576 64 2 1 1 0
2762 1024 16 640 64 2 1 1 0
2763 1024 16 704 64 1 1 1 0
2764 1024 16 768 64 2 1 1 0
2765 1024 16 832 64 2 1 1 0
2766 1024 16 896 64 3 1 1 0
2768 1024 16 1024 64 1 1 1 0
2772 1024 16 1280 64 1 1 1 0
2773 1024 16 1344 64 1 1 1 0
2774 1024 16 1408 64 1 1 1 0
2775 1024 16 1472 64 1 1 1 0
2779 1024 16 1728 64 1 1 1 0
2780 1024 16 1792 64 2 1 1 0
2782 1024 16 1920 64 1 1 1 0
2783 1024 16 1984 64 1 1 1 0
2785 1024 16 2112 64 2 1 1 0
2789 1024 16 2368 64 1 1 1 0
2790 1024 16 2432 64 1 1 1 0
2791 1024 16 2496 64 2 1 1 0
2792 1024 16 2560 64 1 1 1 0
2793 1024 16 2624 64 1 1 1 0
2795 1040 16 0 64 3 1 1 0
2796 1040 16 64 64 3 1 1 0
2798 1040 16 192 64 2 1 1 0
2799 1040 16 256 64 1 1 1 0
2800 1040 16 320 64 1 1 1 0
2801 1040 16 384 64 1 1 1 0
2802 1040 16 448 64 2 1 1 0
2804 1040 16 576 64 2 1 1 0
2805 1040 16 640 64 1 1 1 0
2806 1040 16 704 64 1 1 1 0
2808 1040 16 832 64 2 1 1 0
2809 1040 16 896 64 3 1 1 0
2810 1040 16 960 64 1 1 1 0
2811 1040 16 1024 64 4 1 1 0
2812 1040 16 1088 64 3 1 1 0
2813 1040 16 1152 64 2 1 1 0
2814 1040 16 1216 64 2 1 1 0
2815 1040 16 1280 64 3 1 1 0
2816 1040 16 1344 64 4 1 1 0
2817 1040 16 1408 64 3 1 1 0
2818 1040 16 1472 64 3 1 1 0
2819 1040 16 1536 64 5 1 1 0
2820 1040 16 1600 64 3 1 1 0
2821 1040 16 1664 64 1 1 1 0
2822 1040 16 1728 64 2 1 1 0
2824 1040 16 1856 64 1 1 1 0
2825 1040 16 1920 64 3 1 1 0
2827 1040 16 2048 64 5 1 1 0
2828 1040 16 2112 64 1 1 1 0
2829 1040 16 2176 64 1 1 1 0
2831 1040 16 2304 64 4 1 1 0
2832 1040 16 2368 64 3 1 1 0
2833 1040 16 2432 64 1 1 1 0
2835 1040 16 2560 64 4 1 1 0
2838 1056 16 0 64 1 1 1 0
2839 1056 16 64 64 2 1 1 0
2840 1056 16 128 64 2 1 1 0
2841 1056 16 192 64 1 1 1 0
2844 1056 16 384 64 3 1 1 0
2847 1056 16 576 64 1 1 1 0
2849 1056 16 704 64 2 1 1 0
2850 1056 16 768 64 2 1 1 0
2851 1056 16 832 64 1 1 1 0
2852 1056 16 896 64 1 1 1 0
2853 1056 16 960 64 3 1 1 0
2854 1056 16 1024 64 1 1 1 0
2855 1056 16 1088 64 2 1 1 0
2856 1056 16 1152 64 4 1 1 0
2857 1056 16 1216 64 2 1 1 0
2859 1056 16 1344 64 1 1 1 0
2860 1056 16 1408 64 2 1 1 0
2861 1056 16 1472 64 1 1 1 0
2862 1056 16 1536 64 1 1 1 0
2863 1056 16 1600 64 1 1 1 0
2864 1056 16 1664 64 2 1 1 0
2866 1056 16 1792 64 3 1 1 0
2872 1056 16 2176 64 1 1 1 0
2873 1056 16 2240 64 1 1 1 0
2874 1056 16 2304 64 3 1 1 0
2875 1056 16 2368 64 2 1 1 0
2876 1056 16 2432 64 2 1 1 0
2879 1056 16 2624 64 1 1 1 0
2881 1072 16 0 64 3 1 1 0
2882 1072 16 64 64 2 1 1 0
2883 1072 16 128 64 2 1 1 0
2884 1072 16 192 64 3 1 1 0
2885 1072 16 256 64 2 1 1 0
2886 1072 16 320 64 2 1 1 0
2887 1072 16 384 64 2 1 1 0
2890 1072 16 576 64 1 1 1 0
2891 1072 16 640 64 2 1 1 0
2892 1072 16 704 64 1 1 1 0
2893 1072 16 768 64 2 1 1 0
2895 1072 16 896 64 2 1 1 0
2896 1072 16 960 64 2 1 1 0
2897 1072 16 1024 64 2 1 1 0
2898 1072 16 1088 64 2 1 1 0
2899 1072 16 1152 64 1 1 1 0
2900 1072 16 1216 64 3 1 1 0
2902 1072 16 1344 64 1 1 1 0
2903 1072 16 1408 64 2 1 1 0
2904 1072 16 1472 64 6 1 1 0
2907 1072 16 1664 64 4 1 1 0
2908 1072 16 1728 64 3 1 1 0
2909 1072 16 1792 64 9 1 1 0
2910 1072 16 1856 64 1 1 1 0
2913 1072 16 2048 64 2 1 1 0
2914 1072 16 2112 64 4 1 1 0
2916 1072 16 2240 64 1 1 1 0
2917 1072 16 2304 64 1 1 1 0
2918 1072 16 2368 64 2 1 1 0
2919 1072 16 2432 64 2 1 1 0
2921 1072 16 2560 64 2 1 1 0
2924 1088 16 0 64 3 1 1 0
2925 1088 16 64 64 2 1 1 0
2927 1088 16 192 64 1 1 1 0
2928 1088 16 256 64 3 1 1 0
2929 1088 16 320 64 1 1 1 0
2930 1088 16 384 64 4 1 1 0
2931 1088 16 448 64 2 1 1 0
2932 1088 16 512 64 1 1 1 0
2933 1088 16 576 64 2 1 1 0
2934 1088 16 640 64 1 1 1 0
2935 1088 16 704 64 2 1 1 0
2936 1088 16 768 64 1 1 1 0
2937 1088 16 832 64 2 1 1 0
2938 1088 16 896 64 1 1 1 0
2939 1088 16 960 64 3 1 1 0
2940 1088 16 1024 64 2 1 1 0
2941 1088 16 1088 64 8 1 1 0
2942 1088 16 1152 64 2 1 1 0
2943 1088 16 1216 64 4 1 1 0
2944 1088 16 1280 64 2 1 1 0
2945 1088 16 1344 64 2 1 1 0
2946 1088 16 1408 64 1 1 1 0
2947 1088 16 1472 64 3 1 1 0
2948 1088 16 1536 64 4 1 1 0
2949 1088 16 1600 64 3 1 1 0
2950 1088 16 1664 64 2 1 1 0
2951 1088 16 1728 64 2 1 1 0
2952 1088 16 1792 64 1 1 1 0
2953 1088 16 1856 64 4 1 1 0
2955 1088 16 1984 64 1 1 1 0
2956 1088 16 2048 64 3 1 1 0
2957 1088 16 2112 64 2 1 1 0
2958 1088 16 2176 64 1 1 1 0
2959 1088 16 2240 64 1 1 1 0
2960 1088 16 2304 64 2 1 1 0
2962 1088 16 2432 64 2 1 1 0
2963 1088 16 2496 64 1 1 1 0
2964 1088 16 2560 64 1 1 1 0
2968 1104 16 64 64 3 1 1 0
2970 1104 16 192 64 1 1 1 0
2973 1104 16 384 64 2 1 1 0
2974 1104 16 448 64 1 1 1 0
2975 1104 16 512 64 1 1 1 0
2976 1104 16 576 64 5 1 1 0
2978 1104 16 704 64 1 1 1 0
2979 1104 16 768 64 1 1 1 0
2980 1104 16 832 64 1 1 1 0
2981 1104 16 896 64 1 1 1 0
2983 1104 16 1024 64 1 1 1 0
2984 1104 16 1088 64 5 1 1 0
2986 1104 16 1216 64 5 1 1 0
2989 1104 16 1408 64 2 1 1 0
2990 1104 16 1472 64 2 1 1 0
2992 1104 16 1600 64 3 1 1 0
2993 1104 16 1664 64 2 1 1 0
2995 1104 16 1792 64 1 1 1 0
2996 1104 16 1856 64 1 1 1 0
2998 1104 16 1984 64 1 1 1 0
3000 1104 16 2112 64 10 1 1 0
3002 1104 16 2240 64 4 1 1 0
3004 1104 16 2368 64 1 1 1 0
3006 1104 16 2496 64 2 1 1 0
3007 1104 16 2560 64 1 1 1 0
3008 1104 16 2624 64 3 1 1 0
3013 1120 16 192 64 1 1 1 0
3014 1120 16 256 64 1 1 1 0
